558,Ousmane Dembélé,fr FRA,FW,Paris S-G,fr Ligue 1,28-235,1997,9,4,405,4.5,3,2,5,1,2,3,0,0,3.1,0.7,2,2.7,27,66,37,0.67,0.44,1.11,0.22,0.67,0.68,0.43,1.11,0.16,0.59,Matches
559,Jessy Deminguet,fr FRA,MF,Metz,fr Ligue 1,27-363,1998,16,13,"1,008",11.2,1,0,1,1,0,0,4,0,0.2,0.2,0,0.3,13,39,16,0.09,0,0.09,0.09,0.09,0.02,0,0.02,0.02,0.02,Matches
560,Ermedin Demirović,ba BIH,FW,Stuttgart,de Bundesliga,27-286,1998,6,6,492,5.5,3,1,4,2,1,1,1,0,2.2,1.4,0.5,1.9,4,11,29,0.55,0.18,0.73,0.37,0.55,0.41,0.09,0.5,0.26,0.35,Matches
561,Rav van den Berg,nl NED,DF,Köln,de Bundesliga,21-182,2004,6,5,500,5.6,0,0,0,0,0,0,0,1,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,Matches
562,Sepp van den Berg,nl NED,DF,Brentford,eng Premier League,24-016,2001,17,17,"1,530",17,0,0,0,0,0,0,1,0,1.6,1.6,0.5,2.1,13,35,9,0,0,0,0,0,0.1,0.03,0.13,0.1,0.13,Matches
563,Leander Dendoncker,be BEL,MF,Oviedo,es La Liga,30-265,1995,15,15,"1,286",14.3,1,0,1,1,0,0,2,0,0.8,0.8,0.4,1.2,15,46,19,0.07,0,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09,Matches
564,Daniel Denoon,ch SUI,DF,Pisa,it Serie A,21-342,2004,2,2,122,1.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
565,Nelson Deossa,co COL,MF,Betis,es La Liga,25-333,2000,10,5,407,4.5,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.5,12,19,8,0,0,0,0,0,0.06,0.05,0.11,0.06,0.11,Matches
566,Rémy Descamps,fr FRA,GK,Lyon,fr Ligue 1,29-194,1996,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
567,Bahmed Deuff,mr MTN,"MF,FW",Nantes,fr Ligue 1,19-298,2006,9,1,222,2.5,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,7,4,5,0,0,0,0,0,0.07,0.1,0.17,0.07,0.17,Matches
568,Justin Devenny,nir NIR,"MF,DF",Crystal Palace,eng Premier League,22-086,2003,16,3,424,4.7,1,0,1,0,1,1,0,0,2.4,1.6,0.2,1.8,11,12,31,0.21,0,0.21,0,0,0.51,0.05,0.55,0.34,0.39,Matches
569,Tidiane Devernois,fr FRA,MF,Auxerre,fr Ligue 1,18-079,2007,1,0,5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25,0.25,0,0.25,Matches
570,Kiernan Dewsbury-Hall,eng ENG,MF,Everton,eng Premier League,27-121,1998,15,15,"1,257",14,4,2,6,4,0,0,5,0,1.6,1.6,2.9,4.5,23,73,58,0.29,0.14,0.43,0.29,0.43,0.11,0.21,0.32,0.11,0.32,Matches
571,Michele Di Gregorio,it ITA,GK,Juventus,it Serie A,28-162,1997,16,16,"1,440",16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
572,Giovanni Di Lorenzo,it ITA,"DF,MF",Napoli,it Serie A,32-154,1993,17,17,"1,530",17,0,1,1,0,0,0,1,0,1.3,1.3,1.7,3,23,90,78,0,0.06,0.06,0,0.06,0.08,0.1,0.18,0.08,0.18,Matches
573,Alessandro Di Pardo,it ITA,DF,Cagliari,it Serie A,26-171,1999,3,0,54,0.6,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0,2,0,0,0,0,0,0,0.27,0,0.27,0.27,0.27,Matches
574,Boulaye Dia,sn SEN,"FW,MF",Lazio,it Serie A,29-050,1996,13,10,801,8.9,1,0,1,1,0,0,0,0,1.9,1.9,0.2,2.1,4,12,43,0.11,0,0.11,0.11,0.11,0.21,0.02,0.24,0.21,0.24,Matches
575,Bambo Diaby,sn SEN,DF,Elche,es La Liga,28-019,1997,3,1,79,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
576,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,29-017,1996,8,7,543,6,1,0,1,1,0,0,3,0,0.5,0.5,0,0.6,2,18,4,0.17,0,0.17,0.17,0.17,0.09,0.01,0.1,0.09,0.1,Matches
577,Bafodé Diakité,fr FRA,DF,Bournemouth,eng Premier League,24-364,2001,15,15,"1,260",14,0,0,0,0,0,0,1,0,0,0,0.1,0.1,4,44,3,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
578,Amad Diallo,ci CIV,"DF,MF",Manchester Utd,eng Premier League,23-178,2002,15,14,"1,203",13.4,2,2,4,2,0,0,1,0,3.7,3.7,3,6.6,71,49,122,0.15,0.15,0.3,0.15,0.3,0.27,0.22,0.5,0.27,0.5,Matches
579,Habib Diallo,sn SEN,FW,Metz,fr Ligue 1,30-201,1995,11,10,922,10.2,3,1,4,3,0,1,0,0,4.7,3.9,0.3,4.2,11,10,29,0.29,0.1,0.39,0.29,0.39,0.46,0.03,0.49,0.38,0.41,Matches
580,Zoumana Diallo,fr FRA,MF,Nice,fr Ligue 1,20-337,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,1.17,1.17,0,1.17,Matches
581,Grady Diangana,cd COD,"MF,FW",Elche,es La Liga,27-261,1998,8,5,317,3.5,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,6,9,17,0,0,0,0,0,0.08,0.04,0.12,0.08,0.12,Matches
582,Assane Diao,sn SEN,FW,Como,it Serie A,20-120,2005,6,4,314,3.5,0,0,0,0,0,0,0,0,0.3,0.3,0,0.3,23,10,37,0,0,0,0,0,0.07,0.01,0.08,0.07,0.08,Matches
583,Soriba Diaoune,fr FRA,"FW,MF",Lille,fr Ligue 1,18-144,2007,3,0,38,0.4,1,1,2,1,0,0,0,0,0.2,0.2,0.1,0.3,1,0,5,2.37,2.37,4.74,2.37,4.74,0.55,0.12,0.67,0.55,0.67,Matches
584,Habib Diarra,sn SEN,MF,Sunderland,eng Premier League,22-002,2004,5,4,372,4.1,0,0,0,0,0,0,1,0,0.6,0.6,0,0.6,10,13,18,0,0,0,0,0,0.14,0.01,0.15,0.14,0.15,Matches
585,Moussa Diarra,ml MLI,DF,Alavés,es La Liga,25-056,2000,3,3,216,2.4,0,0,0,0,0,0,1,0,0,0,0,0,3,1,5,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
586,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,28-236,1997,20,19,"1,706",19,2,0,2,2,0,0,2,0,0.5,0.5,0.1,0.6,14,84,1,0.11,0,0.11,0.11,0.11,0.03,0.01,0.03,0.03,0.03,Matches
587,Krépin Diatta,sn SEN,"DF,FW",Monaco,fr Ligue 1,26-314,1999,10,6,656,7.3,0,1,1,0,0,0,1,0,0.7,0.7,1.4,2.1,16,36,53,0,0.14,0.14,0,0.14,0.09,0.2,0.29,0.09,0.29,Matches
588,Mory Diaw,sn SEN,GK,Le Havre,fr Ligue 1,32-197,1993,16,16,"1,440",16,0,1,1,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0.06,0.06,0,0.06,0,0.05,0.05,0,0.05,Matches
589,Brahim Díaz,ma MAR,"FW,MF",Real Madrid,es La Liga,26-155,1999,12,3,319,3.5,0,2,2,0,0,0,1,0,0.3,0.3,1.7,1.9,13,9,33,0,0.56,0.56,0,0.56,0.08,0.47,0.55,0.08,0.55,Matches
590,Junior Diaz,ci CIV,DF,Brest,fr Ligue 1,22-166,2003,8,7,649,7.2,0,0,0,0,0,0,0,0,0.1,0.1,0,0.2,4,21,3,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
591,Luis Díaz,co COL,FW,Bayern Munich,de Bundesliga,28-357,1997,14,13,"1,162",12.9,8,6,14,8,0,0,5,0,7.6,7.6,2.8,10.4,53,47,159,0.62,0.46,1.08,0.62,1.08,0.59,0.22,0.8,0.59,0.8,Matches
592,Pedro Díaz,es ESP,"MF,FW",Rayo Vallecano,es La Liga,27-214,1998,15,10,836,9.3,0,0,0,0,0,0,0,0,0.7,0.7,0.6,1.2,10,30,37,0,0,0,0,0,0.07,0.06,0.13,0.07,0.13,Matches
593,Tyler Dibling,eng ENG,FW,Everton,eng Premier League,19-299,2006,11,4,326,3.6,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,11,3,14,0,0,0,0,0,0.06,0.04,0.1,0.06,0.1,Matches
594,Nouha Dicko,ml MLI,FW,Paris FC,fr Ligue 1,33-236,1992,8,0,72,0.8,1,1,2,1,0,0,0,0,0.4,0.4,0.2,0.6,1,1,10,1.25,1.25,2.5,1.25,2.5,0.5,0.22,0.72,0.5,0.72,Matches
595,Bamba Dieng,sn SEN,"FW,MF",Lorient,fr Ligue 1,25-288,2000,5,0,94,1,1,1,2,1,0,0,0,0,1,1,0.4,1.4,1,0,4,0.96,0.96,1.91,0.96,1.91,1,0.36,1.36,1,1.36,Matches
596,Eric Dier,eng ENG,DF,Monaco,fr Ligue 1,31-355,1994,6,6,540,6,1,0,1,1,0,0,0,0,0.5,0.5,0.1,0.6,2,39,5,0.17,0,0.17,0.17,0.17,0.08,0.02,0.1,0.08,0.1,Matches
597,Lucas Digne,fr FRA,DF,Aston Villa,eng Premier League,32-169,1993,19,13,"1,126",12.5,0,3,3,0,0,0,2,0,0.5,0.5,1.2,1.7,12,28,77,0,0.24,0.24,0,0.24,0.04,0.09,0.13,0.04,0.13,Matches
598,Kevin Diks,id IDN,DF,Gladbach,de Bundesliga,29-091,1996,15,14,"1,243",13.8,2,0,2,0,2,2,3,0,2.3,0.8,0.2,1,14,60,10,0.14,0,0.14,0,0,0.17,0.01,0.18,0.06,0.07,Matches
599,Federico Dimarco,it ITA,DF,Inter,it Serie A,28-056,1997,16,13,"1,211",13.5,2,5,7,2,0,0,1,0,1.3,1.3,5.7,7,22,70,116,0.15,0.37,0.52,0.15,0.52,0.1,0.42,0.52,0.1,0.52,Matches
600,Junior Dina Ebimbe,cm CMR,"FW,MF",Brest,fr Ligue 1,25-045,2000,11,4,349,3.9,1,0,1,1,0,0,1,0,1.1,1.1,0.6,1.7,5,5,11,0.26,0,0.26,0.26,0.26,0.28,0.15,0.43,0.28,0.43,Matches
601,Eren Dinkçi,de GER,"MF,FW",Freiburg,de Bundesliga,24-023,2001,8,3,248,2.8,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,4,7,11,0,0,0,0,0,0.12,0.04,0.15,0.12,0.15,Matches
602,Sinaly Diomande,ci CIV,DF,Auxerre,fr Ligue 1,24-271,2001,7,7,607,6.7,1,0,1,1,0,0,2,1,1.2,1.2,0,1.2,3,17,1,0.15,0,0.15,0.15,0.15,0.18,0,0.18,0.18,0.18,Matches
603,Yan Diomandé,ci CIV,FW,RB Leipzig,de Bundesliga,19-052,2006,14,10,888,9.9,6,2,8,6,0,0,2,0,3.2,3.2,1.1,4.3,62,40,78,0.61,0.2,0.81,0.61,0.81,0.32,0.12,0.44,0.32,0.44,Matches
604,Issa Diop,fr FRA,DF,Fulham,eng Premier League,28-361,1997,6,3,323,3.6,0,0,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,Matches
605,Sérigné Diop,sn SEN,FW,Brest,fr Ligue 1,20-238,2005,2,0,12,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0.99,0,0.99,0.99,0.99,Matches
606,Sofiane Diop,ma MAR,"MF,FW",Nice,fr Ligue 1,25-210,2000,17,13,"1,081",12,6,2,8,4,2,2,3,0,4.6,3,1.9,5,22,74,61,0.5,0.17,0.67,0.33,0.5,0.38,0.16,0.55,0.25,0.41,Matches
607,Andy Diouf,fr FRA,"MF,FW",Inter,it Serie A,22-233,2003,7,0,78,0.9,0,0,0,0,0,0,0,0,0,0,0.6,0.6,3,3,11,0,0,0,0,0,0.02,0.68,0.7,0.02,0.7,Matches
608,Andy Diouf,fr FRA,MF,Lens,fr Ligue 1,22-233,2003,1,1,90,1,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,3,3,4,0,0,0,0,0,0.22,0,0.22,0.22,0.22,Matches
609,El Hadji Malick Diouf,sn SEN,DF,West Ham,eng Premier League,21-008,2004,16,15,"1,387",15.4,0,3,3,0,0,0,3,0,0.4,0.4,0.8,1.2,18,36,63,0,0.19,0.19,0,0.19,0.03,0.05,0.08,0.03,0.08,Matches
610,Yehvann Diouf,sn SEN,GK,Nice,fr Ligue 1,26-050,1999,16,16,"1,440",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
611,Assane Dioussé,sn SEN,MF,Auxerre,fr Ligue 1,28-107,1997,11,1,197,2.2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.3,2,17,1,0,0,0,0,0,0.06,0.07,0.12,0.06,0.12,Matches
612,Matías Dituro,ar ARG,GK,Elche,es La Liga,38-242,1987,6,6,540,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0.01,Matches
613,Djené,tg TOG,"DF,MF",Getafe,es La Liga,34-005,1991,18,16,"1,314",14.6,0,0,0,0,0,0,5,0,0.1,0.1,0,0.2,6,28,2,0,0,0,0,0,0.01,0,0.01,0.01,0.01,Matches
614,Harouna Djibrin,cm CMR,FW,Angers,fr Ligue 1,19-061,2006,8,0,137,1.5,2,0,2,2,0,0,1,0,1,1,0.2,1.2,9,5,8,1.31,0,1.31,1.31,1.31,0.68,0.12,0.79,0.68,0.79,Matches
615,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,32-320,1993,16,14,"1,288",14.3,0,0,0,0,0,0,1,0,0.9,0.9,0.3,1.2,13,52,12,0,0,0,0,0,0.07,0.02,0.09,0.07,0.09,Matches
616,Marko Dmitrović,rs SRB,GK,Espanyol,es La Liga,33-346,1992,18,18,"1,620",18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Matches
617,Ritsu Doan,jp JPN,"FW,MF",Eint Frankfurt,de Bundesliga,27-203,1998,15,15,"1,228",13.6,4,4,8,4,0,0,1,0,2.4,2.4,3.1,5.5,24,55,111,0.29,0.29,0.59,0.29,0.59,0.18,0.23,0.4,0.18,0.4,Matches
618,Dodô,br BRA,DF,Fiorentina,it Serie A,27-049,1998,18,18,"1,527",17,0,1,1,0,0,0,3,0,1.1,1.1,1.9,3,76,53,92,0,0.06,0.06,0,0.06,0.06,0.11,0.18,0.06,0.18,Matches
619,Danilho Doekhi,nl NED,DF,Union Berlin,de Bundesliga,27-189,1998,15,15,"1,350",15,4,0,4,4,0,0,2,0,2.5,2.5,0.5,3,5,34,8,0.27,0,0.27,0.27,0.27,0.17,0.03,0.2,0.17,0.2,Matches
620,Matt Doherty,ie IRL,DF,Wolves,eng Premier League,33-354,1992,8,8,598,6.6,0,0,0,0,0,0,4,0,0.1,0.1,0.4,0.5,3,21,6,0,0,0,0,0,0.01,0.05,0.07,0.01,0.07,Matches
621,Josh Doig,sct SCO,DF,Sassuolo,it Serie A,23-232,2002,17,13,"1,167",13,0,0,0,0,0,0,4,0,0.4,0.4,1,1.4,27,46,40,0,0,0,0,0,0.03,0.07,0.11,0.03,0.11,Matches
622,Jeremy Doku,be BEL,"MF,FW",Manchester City,eng Premier League,23-223,2002,17,11,999,11.1,1,4,5,1,0,0,0,0,1.7,1.7,6.1,7.8,115,53,121,0.09,0.36,0.45,0.09,0.45,0.15,0.55,0.7,0.15,0.7,Matches
623,Tyrhys Dolan,eng ENG,"FW,MF",Espanyol,es La Liga,24-008,2001,17,14,"1,225",13.6,0,3,3,0,0,0,3,1,1.4,1.4,2.5,3.9,54,30,96,0,0.22,0.22,0,0.22,0.1,0.18,0.29,0.1,0.29,Matches
624,Marc Domenech,es ESP,"FW,MF",Mallorca,es La Liga,20-004,2006,7,2,214,2.4,0,1,1,0,0,0,0,0,0.1,0.1,0.4,0.5,1,4,17,0,0.42,0.42,0,0.42,0.05,0.16,0.21,0.05,0.21,Matches
625,Benjamín Domínguez,ar ARG,FW,Bologna,it Serie A,22-108,2003,7,3,261,2.9,0,1,1,0,0,0,1,0,0.5,0.5,0.1,0.5,4,4,22,0,0.34,0.34,0,0.34,0.17,0.02,0.19,0.17,0.19,Matches
626,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,24-328,2001,6,4,436,4.8,0,0,0,0,0,0,1,0,0,0,0.1,0.1,2,10,0,0,0,0,0,0,0.01,0.01,0.02,0.01,0.02,Matches
627,Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest,eng Premier League,27-191,1998,11,7,478,5.3,0,0,0,0,0,0,2,0,0.4,0.4,0.4,0.8,3,24,12,0,0,0,0,0,0.07,0.07,0.14,0.07,0.14,Matches
628,Jean-Luc Dompé,fr FRA,"FW,MF",Hamburger SV,de Bundesliga,30-146,1995,11,9,820,9.1,2,0,2,2,0,0,0,0,1.1,1.1,2.8,3.9,40,30,100,0.22,0,0.22,0.22,0.22,0.12,0.31,0.43,0.12,0.43,Matches
629,John Donald,es ESP,"DF,MF",Elche,es La Liga,25-128,2000,11,3,303,3.4,1,0,1,1,0,0,1,0,0.4,0.4,0,0.4,2,9,6,0.3,0,0.3,0.3,0.3,0.1,0,0.1,0.1,0.1,Matches
630,Gianluigi Donnarumma,it ITA,GK,Manchester City,eng Premier League,26-314,1999,17,17,"1,530",17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
631,Patrick Dorgu,dk DEN,"DF,FW",Manchester Utd,eng Premier League,21-071,2004,19,11,"1,075",11.9,1,2,3,1,0,0,5,0,1,1,2,3.1,41,21,102,0.08,0.17,0.25,0.08,0.25,0.09,0.17,0.26,0.09,0.26,Matches
632,Niklas Dorsch,de GER,MF,Heidenheim,de Bundesliga,27-355,1998,14,11,899,10,0,0,0,0,0,0,0,0,0.4,0.4,0.5,0.9,8,46,15,0,0,0,0,0,0.04,0.05,0.09,0.04,0.09,Matches
633,Lohann Doucet,fr FRA,MF,Paris FC,fr Ligue 1,23-113,2002,5,1,121,1.3,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.4,2,13,1,0.74,0,0.74,0.74,0.74,0.22,0.04,0.27,0.22,0.27,Matches
634,Fodé Doucouré,ml MLI,"MF,FW",Le Havre,fr Ligue 1,24-336,2001,15,7,665,7.4,2,1,3,2,0,0,0,0,1.3,1.3,2.2,3.6,14,28,57,0.27,0.14,0.41,0.27,0.41,0.18,0.3,0.48,0.18,0.48,Matches
635,Sékou Doucoure,fr FRA,DF,Nantes,fr Ligue 1,20-254,2005,1,0,45,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Matches
636,Désiré Doué,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,20-216,2005,8,5,425,4.7,3,1,4,3,0,0,0,0,2.2,2.2,1.4,3.6,28,23,57,0.64,0.21,0.85,0.64,0.85,0.47,0.29,0.76,0.47,0.76,Matches
637,Guela Doué,ci CIV,DF,Strasbourg,fr Ligue 1,23-080,2002,12,11,996,11.1,1,3,4,1,0,0,2,0,1,1,1.4,2.4,18,75,31,0.09,0.27,0.36,0.09,0.36,0.09,0.12,0.21,0.09,0.21,Matches
638,Ismaël Doukouré,fr FRA,"DF,MF",Strasbourg,fr Ligue 1,22-165,2003,12,12,"1,010",11.2,0,1,1,0,0,0,3,1,0.4,0.4,0.6,1,10,41,7,0,0.09,0.09,0,0.09,0.03,0.05,0.09,0.03,0.09,Matches
639,Kamory Doumbia,ml MLI,MF,Brest,fr Ligue 1,22-321,2003,12,12,912,10.1,4,2,6,4,0,0,4,0,2.6,2.6,1.8,4.4,12,37,34,0.39,0.2,0.59,0.39,0.59,0.26,0.18,0.44,0.26,0.44,Matches
640,Anastasios Douvikas,gr GRE,FW,Como,it Serie A,26-156,1999,17,8,857,9.5,4,0,4,4,0,0,0,0,2.9,2.9,0.9,3.8,13,23,52,0.42,0,0.42,0.42,0.42,0.31,0.09,0.4,0.31,0.4,Matches
641,Artem Dovbyk,ua UKR,FW,Roma,it Serie A,28-198,1997,12,3,364,4,2,1,3,2,0,0,0,0,2,2,1.1,3.1,4,5,19,0.49,0.25,0.74,0.49,0.74,0.5,0.27,0.77,0.5,0.77,Matches
642,Max Dowman,eng ENG,FW,Arsenal,eng Premier League,16-005,2009,2,0,29,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,4,0,6,0,0,0,0,0,0.43,0,0.43,0.43,0.43,Matches
643,Radu Drăgușin,ro ROU,DF,Tottenham,eng Premier League,23-336,2002,1,0,6,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,1.19,0,1.19,1.19,1.19,Matches
644,Joél Drakes-Thomas,eng ENG,MF,Crystal Palace,eng Premier League,16-210,2009,2,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Matches
645,Domingos Duarte,pt POR,DF,Getafe,es La Liga,30-301,1995,16,16,"1,354",15,0,0,0,0,0,0,4,0,0.6,0.6,0,0.6,1,30,1,0,0,0,0,0,0.04,0,0.04,0.04,0.04,Matches
646,Martin Dúbravka,sk SVK,GK,Burnley,eng Premier League,36-355,1989,20,20,"1,800",20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
647,Denzel Dumfries,nl NED,DF,Inter,it Serie A,29-262,1996,11,9,719,8,1,0,1,1,0,0,1,0,1.5,1.5,1,2.4,13,17,66,0.13,0,0.13,0.13,0.13,0.18,0.12,0.3,0.18,0.3,Matches
648,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,34-045,1991,19,18,"1,665",18.5,0,0,0,0,0,0,7,0,0.7,0.7,0.1,0.8,14,68,1,0,0,0,0,0,0.04,0.01,0.04,0.04,0.04,Matches
649,Maxime Dupé,fr FRA,GK,Nice,fr Ligue 1,32-307,1993,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
650,Pablo Durán,es ESP,"FW,MF",Celta Vigo,es La Liga,24-225,2001,14,8,699,7.8,2,1,3,2,0,0,0,0,2.2,2.2,0.9,3.1,5,14,49,0.26,0.13,0.39,0.26,0.39,0.28,0.12,0.4,0.28,0.4,Matches
651,Hugo Duro,es ESP,FW,Valencia,es La Liga,26-056,1999,18,11,"1,083",12,6,0,6,6,0,0,4,0,4.3,4.3,0.5,4.8,4,14,49,0.5,0,0.5,0.5,0.5,0.36,0.04,0.4,0.36,0.4,Matches
652,Paulo Dybala,ar ARG,"FW,MF",Roma,it Serie A,32-051,1993,13,8,742,8.2,1,1,2,1,0,1,0,0,3,2.2,1.6,3.8,16,42,54,0.12,0.12,0.24,0.12,0.24,0.36,0.2,0.56,0.27,0.47,Matches
653,Edin Džeko,ba BIH,FW,Fiorentina,it Serie A,39-294,1986,11,2,244,2.7,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,3,8,15,0,0,0,0,0,0.11,0.14,0.25,0.11,0.25,Matches
654,Adam Dźwigała,pl POL,DF,St. Pauli,de Bundesliga,30-102,1995,9,6,589,6.5,1,0,1,1,0,0,3,0,0.1,0.1,0.2,0.3,2,25,4,0.15,0,0.15,0.15,0.15,0.01,0.03,0.04,0.01,0.04,Matches
655,Aron Dønnum,no NOR,"MF,DF",Toulouse,fr Ligue 1,27-260,1998,14,14,"1,246",13.8,3,2,5,0,3,3,5,0,3.5,1.1,3,4.1,39,79,73,0.22,0.14,0.36,0,0.14,0.25,0.21,0.47,0.08,0.29,Matches
656,George Earthy,eng ENG,FW,West Ham,eng Premier League,21-122,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Matches
657,Simon Ebonog,cm CMR,MF,Le Havre,fr Ligue 1,21-142,2004,14,8,609,6.8,0,0,0,0,0,0,2,0,0.8,0.8,0.2,1,11,18,16,0,0,0,0,0,0.12,0.03,0.14,0.12,0.14,Matches
658,Enzo Ebosse,cm CMR,DF,Hellas Verona,it Serie A,26-300,1999,2,1,54,0.6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,Matches
659,Claudio Echeverri,ar ARG,"MF,DF",Leverkusen,de Bundesliga,20-003,2006,6,1,134,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,11,4,0,0,0,0,0,0.07,0.04,0.11,0.07,0.11,Matches
660,Éderson,br BRA,MF,Atalanta,it Serie A,26-182,1999,14,13,"1,021",11.3,0,0,0,0,0,0,1,0,1.3,1.3,0.3,1.6,19,76,30,0,0,0,0,0,0.12,0.03,0.14,0.12,0.14,Matches
661,Noah Edjouma,fr FRA,"MF,FW",Toulouse,fr Ligue 1,20-093,2005,10,2,230,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.4,0.7,14,4,25,0,0,0,0,0,0.13,0.16,0.29,0.13,0.29,Matches
662,Odsonne Édouard,fr FRA,FW,Crystal Palace,eng Premier League,27-354,1998,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
663,Odsonne Édouard,fr FRA,FW,Lens,fr Ligue 1,27-354,1998,14,13,862,9.6,7,2,9,6,1,1,1,0,4.8,4,0.7,4.7,10,20,43,0.73,0.21,0.94,0.63,0.84,0.5,0.08,0.57,0.41,0.49,Matches
664,Marcus Edwards,eng ENG,"FW,MF",Burnley,eng Premier League,27-033,1998,10,2,314,3.5,0,1,1,0,0,0,0,0,0.6,0.6,1.7,2.3,18,18,42,0,0.29,0.29,0,0.29,0.17,0.5,0.67,0.17,0.67,Matches
665,CJ Egan-Riley,eng ENG,DF,Marseille,fr Ligue 1,23-003,2003,9,6,487,5.4,0,0,0,0,0,0,0,1,0,0,0.7,0.7,3,29,2,0,0,0,0,0,0,0.13,0.13,0,0.13,Matches
666,Maximilian Eggestein,de GER,MF,Freiburg,de Bundesliga,29-028,1996,15,15,"1,350",15,2,0,2,2,0,0,2,0,2.3,2.3,1,3.3,11,57,10,0.13,0,0.13,0.13,0.13,0.16,0.06,0.22,0.16,0.22,Matches
667,Kingsley Ehizibue,nl NED,DF,Udinese,it Serie A,30-225,1995,15,6,577,6.4,0,0,0,0,0,0,2,0,0.1,0.1,0,0.1,10,9,23,0,0,0,0,0,0.02,0,0.02,0.02,0.02,Matches
668,Ovie Ejaria,eng ENG,MF,Oviedo,es La Liga,28-048,1997,7,2,180,2,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,11,6,0,0,0,0,0,0.07,0.04,0.11,0.07,0.11,Matches
669,Chidera Ejuke,ng NGA,"FW,MF",Sevilla,es La Liga,28-003,1998,12,4,390,4.3,1,1,2,1,0,0,0,0,1,1,1.1,2.1,16,19,44,0.23,0.23,0.46,0.23,0.46,0.22,0.25,0.47,0.22,0.47,Matches
670,Hjalmar Ekdal,se SWE,DF,Burnley,eng Premier League,27-076,1998,14,13,"1,162",12.9,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,24,3,0,0,0,0,0,0.02,0.01,0.03,0.02,0.03,Matches
